Date,ECON_STOCKMARKET,ECON_ENTREPRENEURSHIP,ECON_CURRENCY_EXCHANGE_RATE,ECON_MONOPOLY,ECON_HOUSING_PRICES,ECON_COST_OF_LIVING,ECON_UNIONS,ECON_TRADE_DISPUTE,ECON_IPO,ECON_SUBSIDIES,ECON_DEREGULATION,ECON_INTEREST_RATES,ECON_CURRENCY_RESERVES,ECON_EARNINGSREPORT,ECON_NATIONALIZE,ECON_DEBT,ECON_TAXATION,SLFID_ECONOMIC_DEVELOPMENT,SLFID_ECONOMIC_POWER,ECON_REMITTANCE,ECON_INFORMAL_ECONOMY,ECON_DEVELOPMENTORGS,SLFID_ECONOMIC_DEVELOPMENTAID,ECON_FOREIGNINVEST,SOC_ECONCOOP,ECON_FREETRADE,ECON_MOU,ECON_EMERGINGECON,ECON_DEFLATION,ECON_MIDDLECLASS,ECON_WORKINGCLASS,ECON_OILPRICE,ECON_PRICECONTROL,ECON_UNDEREMPLOYMENT,ECON_GOLDPRICE,ECON_DIESELPRICE,ECON_ELECTRICALGENERATION,ECON_ELECTRICALGRID,ECON_ELECTRICALDEMAND,ECON_MONEYLAUNDERING,ECON_WORLDCURRENCIES,ECON_ELECTRICALPRICE,ECON_NATGASPRICE,ECON_FOREIGNBANKS,ECON_CENTRALBANK,ECON_GASOLINEPRICE,ECON_HEATINGOIL,ECON_CUTOUTLOOK,ECON_IDENTITYTHEFT,ECON_NEWPOWERPLANT,ECON_PRICEGOUGE,ECON_INFLATION,WB_1104_MACROECONOMIC_VULNERABILITY_AND_DEBT,WB_439_MACROECONOMIC_AND_STRUCTURAL_POLICIES,WB_471_ECONOMIC_GROWTH,WB_1096_MACROECONOMIC_SUSTAINABILITY,WB_162_TRANSPORT_ECONOMICS,WB_1152_ECONOMIC_AND_SOCIAL_MOBILITY,WB_862_GROWTH_POLES_AND_ECONOMIC_ZONES,WB_1016_SPECIAL_ECONOMIC_ZONES,WB_625_HEALTH_ECONOMICS_AND_FINANCE,WB_1070_ECONOMIC_GROWTH_POLICY,WB_1540_ECONOMICS_OF_EDUCATION,WB_427_WATER_ALLOCATION_AND_WATER_ECONOMICS,ECON_PROPANE,WB_798_LOCAL_AND_REGIONAL_ECONOMIC_DEVELOPMENT,ECON_COUNTERFEITMONEY,WB_2124_ECONOMIC_ANALYSIS_OF_EDUCATION,WB_440_MACROECONOMIC_MONITORING,WB_2345_DIGITAL_ECONOMY_STRATEGY,WB_836_POLITICAL_ECONOMY_OF_REFORM,WB_1998_WATER_ECONOMICS,WB_2111_COMPETITION_ECONOMICS,ECON_HEATINGOILPRICE,WB_331_ECONOMIC_TRANSPARENCY,WB_1106_MACROECONOMIC_PERFORMANCE,ECON_QUITRATE,WB_1141_ECONOMIC_SHOCKS_AND_TRADE,WB_702_ECONOMIC_SHOCKS_AND_VULNERABILITY,ECON_PROPANEPRICE
2023-06-09,0.06838,1.80037,1.3369,0.0,0.0,1.2945,0.0,0.0,0.0,3.07329,0.0,1.66014,0.0,0.0,0.0,0.99394,3.17041,0.0,0.0,0.0,0.0,-0.72322,0.0,0.0,0.0,0.0,6.2341,0.91729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.56537,0.0,0.0,0.0,1.85346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3157,1.58121,0.60573,0.0,-0.23641,0.0,0.0,-1.54607,0.0,-9.53947,0.0,-3.38573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-10,0.53514,4.04784,0.0,0.0,0.0,-3.79987,0.0,0.52016,0.0,0.0,0.0,0.52016,0.0,0.0,0.0,0.0,-2.15707,4.04784,0.0,0.0,0.0,0.52016,0.0,0.0,0.52016,0.0,0.0,0.0,0.0,0.0,0.0,0.52016,0.0,0.0,0.52016,0.0,0.52016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52016,0.0,0.0,0.0,0.0,0.0,0.0,0.52016,0.52016,0.52016,-0.25767,0.0,0.0,0.0,4.04784,4.04784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-11,-2.65467,4.08163,0.0,-0.23095,-2.14746,-2.14746,0.0,0.0,0.0,0.0,0.0,-2.14746,0.0,0.0,0.0,-2.14746,-4.02685,4.08163,0.0,0.0,0.0,0.0,0.0,0.0,2.33463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.71476,0.0,0.0,0.0,0.0,0.0,0.0,-2.14746,-1.95757,-2.14746,-0.71659,0.0,-1.68067,0.0,4.08163,4.08163,-8.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-12,0.95036,6.21162,4.54545,0.0,3.05726,0.0,0.0,0.0,4.5611,0.0,0.0,2.18048,0.0,0.0,0.0,2.18439,-0.67802,0.0,0.46685,0.0,0.0,1.8548,0.0,4.5611,0.0,8.26877,5.46218,0.46685,0.0,0.0,0.0,-0.20243,0.0,0.0,0.0,0.0,0.82816,0.0,0.0,0.0,0.16832,1.16906,0.0,0.0,1.52754,0.0,0.0,0.0,0.0,0.0,0.0,1.39215,2.18439,2.51398,4.88532,0.0,0.0,0.0,-0.80917,0.0,-3.34317,8.21918,0.0,-2.3622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-13,0.14398,5.86402,0.0,0.0,3.61174,0.0,3.89064,0.0,0.0,2.69151,0.0,0.49625,0.0,0.0,0.0,-1.28407,0.0,2.81501,0.0,0.0,0.0,0.0,0.0,1.91778,0.0,0.0,0.0,1.51515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14425,0.0,0.0,0.0,0.35211,0.0,0.0,0.0,-0.52265,0.0,0.0,0.0,0.0,0.0,0.0,0.85051,-0.21678,-0.35354,2.12267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95541,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-14,0.8223,-3.30579,-3.28638,0.0,1.26607,0.0,-5.59242,0.0,0.68259,-2.35599,0.0,-0.79457,-0.88781,0.0,0.0,-1.18113,1.77541,0.0,0.0,0.0,0.0,-0.88781,0.23649,0.0,0.0,3.19019,0.96774,-2.35599,0.0,0.0,0.0,4.43864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.4717,-2.43783,0.0,0.0,0.0,-1.50972,0.0,0.0,0.0,0.0,0.0,0.0,-1.25905,-0.54982,-1.73176,0.0,0.16238,0.0,0.0,3.83481,3.83481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-15,-0.2008,4.64165,0.0,0.0,3.86706,0.0,0.0,0.0,0.0,0.0,0.0,-2.01288,0.0,0.0,0.0,-2.01288,-1.17378,0.0,0.0,0.0,0.0,2.16895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.45302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21231,0.39216,1.92044,0.0,3.40833,0.0,0.0,0.0,-0.53904,2.97872,0.0,0.0,0.0,3.89145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-16,2.14189,0.14656,-3.33333,0.0,0.45545,0.0,0.0,4.83959,1.33111,0.0,0.0,-1.04712,0.0,0.0,0.0,-0.53647,-1.48703,6.90909,0.0,0.0,0.0,4.83959,-7.50916,2.42939,0.0,0.0,2.38727,-2.391,0.0,0.0,0.0,0.0,1.06838,0.0,0.0,0.0,0.6865,0.0,0.0,-4.29864,-2.86217,0.0,0.0,0.0,0.79268,0.0,0.0,0.0,0.0,0.0,0.0,0.97561,1.32669,0.97561,4.10092,0.0,0.0,4.83959,0.0,0.0,0.0,2.13254,0.0,0.33685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-17,-1.50325,2.25806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.36686,0.0,-1.74497,0.0,0.0,0.0,0.0,-1.9447,0.0,0.0,0.0,0.0,2.0202,0.0,0.0,2.0202,1.3363,2.71605,2.0202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.71605,0.0,0.0,0.0,2.0202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.74497,-1.74497,2.0202,0.48554,0.0,0.0,0.0,0.0,0.0,0.0,-1.74497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-18,0.0,2.18978,0.0,2.32458,0.63559,0.0,0.0,0.0,0.0,0.63559,0.0,0.63559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.72348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63559,0.0,0.0,0.0,0.63559,0.0,0.0,0.0,0.0,0.0,0.0,0.63559,0.63559,0.63559,0.15502,0.0,0.0,-0.7485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-19,3.9065,0.69372,0.0,0.0,1.4896,-3.54701,1.67183,0.0,4.87047,0.82898,0.0,-0.41051,0.0,0.0,0.0,-1.42323,-1.04012,0.0,0.0,0.0,0.0,0.43668,-4.8913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.42697,0.0,0.0,0.0,0.0,0.0,0.0,-3.54701,-1.42323,-3.15948,2.98018,-3.54701,0.0,0.0,0.0,0.0,1.67183,4.87047,-1.47608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-20,0.0,0.0,0.0,0.0,2.73114,0.0,0.0,0.0,0.0,2.86576,0.0,-1.45993,0.0,0.0,0.0,0.0,2.86576,4.75113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.48924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.31961,0.0,0.0,3.94487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.10336,-2.40385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-21,-2.31893,3.90706,0.0,0.0,7.87037,0.0,0.0,0.0,-0.28818,0.0,0.0,-1.47368,0.0,0.0,0.0,-2.56679,5.65096,0.0,0.0,0.0,0.0,3.04525,6.14525,0.49875,0.0,0.0,10.20882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19617,0.0,0.0,0.0,6.58397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.86344,0.0,0.0,1.5884,-0.4892,5.06437,5.31886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-22,-1.84412,2.64378,0.0,0.0,0.94579,0.0,0.0,0.0,2.04082,0.0,0.0,0.0,0.0,0.0,0.0,0.02785,-5.48303,0.0,0.0,0.0,0.0,2.92553,4.18821,0.0,0.0,0.0,0.0,-2.65922,0.0,0.0,0.0,0.0,-2.57888,0.0,0.0,0.0,0.93217,0.0,0.0,-7.67824,2.1148,-0.79523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.25564,-1.19865,0.0,3.59703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-23,-1.27015,7.64392,0.0,0.0,0.3581,-2.30179,0.0,0.0,4.48029,0.0,0.0,-2.34601,0.0,0.0,0.0,-1.62648,0.0,0.0,0.0,0.0,0.0,3.49624,3.77108,2.07671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.45047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10242,-1.33833,-2.30179,1.73344,-2.30179,-2.02611,0.0,-0.32007,0.0,0.0,-0.51498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-24,-1.0364,3.63864,0.0,0.0,1.5908,0.0,0.0,0.0,0.0,0.0,0.0,-4.29565,0.0,0.0,0.0,-3.29597,-5.08475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.88833,-3.88833,0.0,0.0,-5.08475,0.0,0.0,0.0,-5.08475,0.0,0.0,0.0,0.0,-3.88833,0.0,0.0,0.0,-3.88833,0.0,0.0,0.0,0.0,0.0,0.0,-3.88833,-3.29597,-1.12673,2.09084,0.0,-9.96169,0.0,0.0,0.0,0.0,1.94632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-25,-3.88489,2.00206,0.0,-0.63452,0.0,0.0,0.0,2.58602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2508,0.0,0.0,0.0,0.0,0.0,1.83623,0.0,0.0,-1.37741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12613,1.12613,0.0,1.83623,0.0,0.0,0.9018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-26,1.49915,4.73233,-1.5625,0.0,7.454,0.0,0.0,0.0,0.0,0.0,0.0,2.7027,0.0,0.0,0.0,-0.15527,1.88709,0.0,0.0,-1.72117,0.0,1.45413,1.83053,0.0,0.0,0.0,0.0,4.64548,0.0,0.0,0.0,0.2721,0.0,0.0,0.0,0.0,3.28786,0.0,0.0,0.0,-4.11458,0.0,0.0,0.0,-1.5625,2.5,2.5,0.0,0.0,0.0,0.0,2.5,-0.15527,2.18069,2.52415,0.0,-4.31655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-27,6.59631,5.34603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.07071,0.0,4.41904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.15512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.07071,0.0,0.0,5.73408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-28,0.0,4.44994,-2.01296,0.0,3.36022,-0.76046,0.0,0.0,0.0,1.51149,0.0,-2.18029,0.0,0.0,0.0,0.0,-0.23758,0.0,0.0,0.0,0.0,-0.16911,2.00401,-0.35756,2.1028,2.1028,1.13249,0.0,0.0,-0.36758,0.0,-2.28499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.66667,-3.26517,0.0,0.0,0.0,-2.51087,0.0,0.0,0.0,0.0,0.0,0.0,-3.13325,0.0,-0.9283,1.61253,0.0,0.0,0.32868,-6.65813,-6.65813,-0.07225,5.19481,0.0,4.28744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-29,-0.5982,3.26529,-8.38446,0.0,0.62228,-3.31492,0.0,0.0,1.42096,4.29448,0.0,-3.12759,0.0,0.0,0.0,-1.87061,2.2456,4.84354,0.0,0.0,1.98238,3.16711,2.53485,0.0,1.50538,0.56293,3.36478,0.0,0.0,0.0,0.0,3.92749,0.0,0.0,0.0,0.0,1.00164,0.0,3.08789,3.125,7.74968,-0.37951,0.0,0.0,-4.82366,0.0,0.0,0.0,0.0,0.0,0.0,1.58064,-0.58199,0.14867,3.7111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.78836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-30,-1.547,0.0,-1.84615,0.0,1.0395,4.18744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.20556,0.0,0.0,0.0,0.0,0.0,0.0,0.59466,2.12766,0.0,0.0,8.54545,0.0,0.0,0.0,0.0,-1.84615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.74661,0.0,0.0,0.0,-1.57881,0.0,0.0,0.0,-4.4,0.0,0.0,0.47179,-2.89725,0.0,1.44132,5.24045,0.0,0.0,-1.86916,0.0,0.0,0.0,1.13314,-5.40037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-01,-0.27952,3.1015,0.0,0.0,0.0,0.0,0.0,-0.27952,0.0,0.0,3.1015,-0.27952,0.0,0.0,0.0,-0.27952,0.0,0.0,0.0,0.0,0.0,-0.27952,0.0,0.0,0.0,3.1015,1.1976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1015,0.0,-0.27952,0.0,-0.27952,3.1015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27952,-0.27952,0.0,0.45904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-02,0.0,0.0,0.0,0.0,7.32293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40764,1.45661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-03,4.64572,3.81575,0.0,0.0,0.7949,0.0,0.0,2.88462,0.0,5.44413,0.0,-0.64351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62808,0.0,2.88462,4.57624,2.88462,2.72057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.68244,0.0,0.0,0.0,4.79931,0.0,0.0,0.0,-2.75046,0.0,0.0,0.0,0.0,0.0,0.0,-0.9324,0.0,5.44413,1.83457,0.0,0.0,0.0,-0.68244,0.0,0.0,0.0,0.0,2.88462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-04,0.25591,5.32237,0.0,0.0,4.80547,0.0,0.0,0.0,0.0,0.0,0.0,0.92396,0.0,0.0,0.0,-0.0158,-4.32432,0.0,3.61842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25641,0.0,0.0,-6.46976,0.0,0.0,0.0,0.0,-5.07519,0.0,0.0,0.0,0.0,0.0,0.0,-3.11355,0.16178,0.0,3.10429,0.0,0.0,0.0,0.0,0.0,0.0,2.17391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-05,0.68362,0.0,0.0,0.0,5.58229,0.0,0.0,0.0,-0.17575,0.0,0.0,0.0,0.0,0.0,0.0,-0.90936,1.89671,-1.45808,0.0,0.0,0.0,0.86532,-1.4377,0.0,0.0,0.0,3.17853,0.98608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0934,0.0,0.0,0.0,2.51131,2.05339,0.0,0.0,-0.04998,0.0,0.0,0.0,0.0,0.0,0.0,0.77476,-0.04648,2.16986,3.3287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-06,-0.50577,3.11058,0.70623,0.0,2.59098,0.0,0.0,0.0,0.6899,0.0,0.0,0.42163,0.0,0.0,0.0,0.0,3.33216,0.0,0.0,0.0,0.0,0.0,8.14734,0.0,0.0,3.76706,4.80465,5.07132,0.0,0.0,0.0,-0.22805,0.0,0.0,0.0,0.0,3.14685,0.0,0.0,0.0,0.26653,0.0,0.0,0.0,0.71775,0.0,0.0,0.0,0.0,0.0,0.0,0.44863,0.0,1.5582,2.93998,0.0,0.0,0.0,0.0,0.0,2.67559,0.0,0.2064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-07,0.24738,4.05469,-1.01352,0.0,7.50171,0.0,0.0,0.0,0.0,0.0,0.0,2.2447,0.0,0.0,0.0,-4.05458,6.30487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.06329,0.0,0.34359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12672,0.0,0.0,-6.89996,0.46526,0.0,0.0,0.0,0.60484,0.0,0.0,0.0,0.0,0.0,0.0,-0.51894,-2.07798,0.86141,6.33198,0.0,0.0,0.0,0.0,0.0,0.0,5.06329,0.0,0.0,0.0,0.0,0.0,0.0,-2.07792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-08,-3.2222,2.18739,-1.79986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.26731,0.0,0.0,0.0,-4.9925,2.4635,1.7199,0.0,0.0,0.0,2.4635,0.0,0.0,0.0,0.0,0.82174,0.0,0.0,0.0,0.0,-1.79986,0.0,0.0,0.0,0.0,-1.79986,0.0,0.0,0.0,-1.79986,0.0,0.0,0.0,-0.26731,0.0,0.0,0.0,0.0,0.0,0.0,-1.79986,-4.9925,2.4635,0.67192,0.0,1.6092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-09,-0.9434,0.0,0.0,0.0,-1.67352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.6875,0.0,0.0,0.0,0.0,0.0,0.65574,0.0,0.0,0.0,0.0,1.04103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0068,0.0,0.0,0.0,0.0,0.0,0.0,0.35461,-3.0068,0.35461,3.60169,0.0,1.66453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-10,-0.67374,3.61672,-0.98085,0.0,5.27367,-0.76628,0.0,1.49533,0.0,0.0,0.0,-2.02077,0.0,0.0,0.0,-1.04449,-3.06069,0.0,0.0,0.0,0.0,0.94373,0.0,0.99397,0.0,-0.98085,0.61728,0.0,0.0,-0.20733,0.0,-0.98085,0.0,0.0,0.0,0.0,1.16783,0.0,0.0,0.0,-1.4838,0.0,0.0,0.0,-0.98085,0.0,0.0,0.0,0.0,0.0,0.0,-0.98085,-1.04449,0.0,3.71847,9.7561,-7.08861,-0.20733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-11,-0.18017,4.00026,0.0,0.0,0.51809,0.0,0.0,0.0,0.0,0.0,0.0,1.87931,0.0,0.0,0.0,-1.18153,0.9477,-1.18153,0.0,0.0,0.0,-0.76083,2.61324,0.0,0.0,3.07692,0.0,0.0,0.0,0.0,0.0,-0.53496,0.0,0.0,0.0,0.0,2.40007,0.0,0.0,0.0,-0.99821,0.0,0.0,0.0,0.30151,0.0,0.0,0.0,0.0,0.0,0.0,-0.32152,-0.36641,0.98329,0.52334,0.0,-1.14068,0.0,0.0,0.0,0.0,-0.76083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-12,0.95298,2.54133,0.0,0.0,-4.8218,-1.31868,0.0,0.0,0.0,0.0,0.0,-5.19619,0.0,0.0,0.0,-4.92682,-0.2622,0.0,0.0,0.0,0.0,0.79428,0.0,0.0,0.0,2.75862,0.70095,0.0,-0.46404,-1.86791,0.0,0.0,0.0,0.0,0.0,0.0,3.82779,0.0,5.30822,0.0,5.82524,0.0,0.0,0.0,-2.08333,0.0,0.0,0.0,0.0,4.45946,0.0,0.0,-4.7386,-6.75262,0.0,0.0,0.79428,0.0,-3.60777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-13,0.0,4.65433,0.0,0.0,-0.74128,0.0,0.0,0.0,-0.95847,0.0,0.0,5.30303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.63158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.91976,0.0,0.0,0.0,-0.8489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.06061,0.0,1.66097,0.0,0.0,0.0,0.0,0.0,11.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
